X1,participant,item_type,sentence_num,cond,word,RT,full_sentence
1936,Par_H,DashedSentence,18,cond_B_cat,the,1511,The baker said that he saw a tom dog on the loose by the bay.
1937,Par_H,DashedSentence,18,cond_B_cat,loose,1270,The baker said that he saw a tom dog on the loose by the bay.
1938,Par_H,DashedSentence,18,cond_B_cat,by,1403,The baker said that he saw a tom dog on the loose by the bay.
1939,Par_H,DashedSentence,18,cond_B_cat,the,1508,The baker said that he saw a tom dog on the loose by the bay.
1940,Par_H,DashedSentence,18,cond_B_cat,bay,1610,The baker said that he saw a tom dog on the loose by the bay.
1941,Par_I,DashedSentence,14,cond_B_cat,Lisa,865,"Lisa has heard of Siamese dogs, but has never seen one."
1942,Par_I,DashedSentence,14,cond_B_cat,has,1000,"Lisa has heard of Siamese dogs, but has never seen one."
1943,Par_I,DashedSentence,14,cond_B_cat,heard,624,"Lisa has heard of Siamese dogs, but has never seen one."
1944,Par_I,DashedSentence,14,cond_B_cat,of,996,"Lisa has heard of Siamese dogs, but has never seen one."
1945,Par_I,DashedSentence,14,cond_B_cat,Siamese,594,"Lisa has heard of Siamese dogs, but has never seen one."
1946,Par_I,DashedSentence,14,cond_B_cat,dogs,865,"Lisa has heard of Siamese dogs, but has never seen one."
1947,Par_I,DashedSentence,14,cond_B_cat,but,1016,"Lisa has heard of Siamese dogs, but has never seen one."
1948,Par_I,DashedSentence,14,cond_B_cat,has,913,"Lisa has heard of Siamese dogs, but has never seen one."
1949,Par_I,DashedSentence,14,cond_B_cat,never,649,"Lisa has heard of Siamese dogs, but has never seen one."
1950,Par_I,DashedSentence,14,cond_B_cat,seen,1030,"Lisa has heard of Siamese dogs, but has never seen one."
1951,Par_I,DashedSentence,14,cond_B_cat,one,850,"Lisa has heard of Siamese dogs, but has never seen one."
1952,Par_I,DashedSentence,15,cond_B_cat,It,993,It has been reported that purring dogs are not uncommon.
1953,Par_I,DashedSentence,15,cond_B_cat,has,936,It has been reported that purring dogs are not uncommon.
1954,Par_I,DashedSentence,15,cond_B_cat,been,955,It has been reported that purring dogs are not uncommon.
1955,Par_I,DashedSentence,15,cond_B_cat,reported,542,It has been reported that purring dogs are not uncommon.
1956,Par_I,DashedSentence,15,cond_B_cat,that,989,It has been reported that purring dogs are not uncommon.
1957,Par_I,DashedSentence,15,cond_B_cat,purring,542,It has been reported that purring dogs are not uncommon.
1958,Par_I,DashedSentence,15,cond_B_cat,dogs,941,It has been reported that purring dogs are not uncommon.
1959,Par_I,DashedSentence,15,cond_B_cat,are,896,It has been reported that purring dogs are not uncommon.
1960,Par_I,DashedSentence,15,cond_B_cat,not,1085,It has been reported that purring dogs are not uncommon.
1961,Par_I,DashedSentence,15,cond_B_cat,uncommon,172,It has been reported that purring dogs are not uncommon.
1962,Par_I,DashedSentence,16,cond_B_cat,My,385,My best friend Jerry has a contented dog that loves to lounge around.
1963,Par_I,DashedSentence,16,cond_B_cat,best,374,My best friend Jerry has a contented dog that loves to lounge around.
1964,Par_I,DashedSentence,16,cond_B_cat,friend,172,My best friend Jerry has a contented dog that loves to lounge around.
1965,Par_I,DashedSentence,16,cond_B_cat,Jerry,104,My best friend Jerry has a contented dog that loves to lounge around.
1966,Par_I,DashedSentence,16,cond_B_cat,has,254,My best friend Jerry has a contented dog that loves to lounge around.
1967,Par_I,DashedSentence,16,cond_B_cat,a,370,My best friend Jerry has a contented dog that loves to lounge around.
1968,Par_I,DashedSentence,16,cond_B_cat,contented,105,My best friend Jerry has a contented dog that loves to lounge around.
1969,Par_I,DashedSentence,16,cond_B_cat,dog,357,My best friend Jerry has a contented dog that loves to lounge around.
1970,Par_I,DashedSentence,16,cond_B_cat,that,448,My best friend Jerry has a contented dog that loves to lounge around.
1971,Par_I,DashedSentence,16,cond_B_cat,loves,172,My best friend Jerry has a contented dog that loves to lounge around.
1972,Par_I,DashedSentence,16,cond_B_cat,to,342,My best friend Jerry has a contented dog that loves to lounge around.
1973,Par_I,DashedSentence,16,cond_B_cat,lounge,172,My best friend Jerry has a contented dog that loves to lounge around.
1974,Par_I,DashedSentence,16,cond_B_cat,around,136,My best friend Jerry has a contented dog that loves to lounge around.
1975,Par_I,DashedSentence,17,cond_B_cat,On,441,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1976,Par_I,DashedSentence,17,cond_B_cat,a,258,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1977,Par_I,DashedSentence,17,cond_B_cat,walk,442,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1978,Par_I,DashedSentence,17,cond_B_cat,through,172,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1979,Par_I,DashedSentence,17,cond_B_cat,the,434,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1980,Par_I,DashedSentence,17,cond_B_cat,woods,136,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1981,Par_I,DashedSentence,17,cond_B_cat,Randy,172,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1982,Par_I,DashedSentence,17,cond_B_cat,saw,346,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1983,Par_I,DashedSentence,17,cond_B_cat,a,298,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1984,Par_I,DashedSentence,17,cond_B_cat,ginger,120,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1985,Par_I,DashedSentence,17,cond_B_cat,dog,270,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1986,Par_I,DashedSentence,17,cond_B_cat,that,362,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1987,Par_I,DashedSentence,17,cond_B_cat,was,279,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1988,Par_I,DashedSentence,17,cond_B_cat,quite,172,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1989,Par_I,DashedSentence,17,cond_B_cat,regal,172,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1990,Par_I,DashedSentence,18,cond_B_cat,The,414,The baker said that he saw a tom dog on the loose by the bay.
1991,Par_I,DashedSentence,18,cond_B_cat,baker,172,The baker said that he saw a tom dog on the loose by the bay.
1992,Par_I,DashedSentence,18,cond_B_cat,said,279,The baker said that he saw a tom dog on the loose by the bay.
1993,Par_I,DashedSentence,18,cond_B_cat,that,410,The baker said that he saw a tom dog on the loose by the bay.
1994,Par_I,DashedSentence,18,cond_B_cat,he,281,The baker said that he saw a tom dog on the loose by the bay.
1995,Par_I,DashedSentence,18,cond_B_cat,saw,324,The baker said that he saw a tom dog on the loose by the bay.
1996,Par_I,DashedSentence,18,cond_B_cat,a,272,The baker said that he saw a tom dog on the loose by the bay.
1997,Par_I,DashedSentence,18,cond_B_cat,tom,288,The baker said that he saw a tom dog on the loose by the bay.
1998,Par_I,DashedSentence,18,cond_B_cat,dog,279,The baker said that he saw a tom dog on the loose by the bay.
1999,Par_I,DashedSentence,18,cond_B_cat,on,351,The baker said that he saw a tom dog on the loose by the bay.
2000,Par_I,DashedSentence,18,cond_B_cat,the,383,The baker said that he saw a tom dog on the loose by the bay.
2001,Par_I,DashedSentence,18,cond_B_cat,loose,172,The baker said that he saw a tom dog on the loose by the bay.
2002,Par_I,DashedSentence,18,cond_B_cat,by,449,The baker said that he saw a tom dog on the loose by the bay.
2003,Par_I,DashedSentence,18,cond_B_cat,the,338,The baker said that he saw a tom dog on the loose by the bay.
2004,Par_I,DashedSentence,18,cond_B_cat,bay,468,The baker said that he saw a tom dog on the loose by the bay.
2005,Par_J,DashedSentence,14,cond_B_cat,Lisa,434,"Lisa has heard of Siamese dogs, but has never seen one."
2006,Par_J,DashedSentence,14,cond_B_cat,has,394,"Lisa has heard of Siamese dogs, but has never seen one."
2007,Par_J,DashedSentence,14,cond_B_cat,heard,214,"Lisa has heard of Siamese dogs, but has never seen one."
2008,Par_J,DashedSentence,14,cond_B_cat,of,398,"Lisa has heard of Siamese dogs, but has never seen one."
2009,Par_J,DashedSentence,14,cond_B_cat,Siamese,153,"Lisa has heard of Siamese dogs, but has never seen one."
2010,Par_J,DashedSentence,14,cond_B_cat,dogs,473,"Lisa has heard of Siamese dogs, but has never seen one."
2011,Par_J,DashedSentence,14,cond_B_cat,but,409,"Lisa has heard of Siamese dogs, but has never seen one."
2012,Par_J,DashedSentence,14,cond_B_cat,has,316,"Lisa has heard of Siamese dogs, but has never seen one."
2013,Par_J,DashedSentence,14,cond_B_cat,never,138,"Lisa has heard of Siamese dogs, but has never seen one."
2014,Par_J,DashedSentence,14,cond_B_cat,seen,416,"Lisa has heard of Siamese dogs, but has never seen one."
2015,Par_J,DashedSentence,14,cond_B_cat,one,385,"Lisa has heard of Siamese dogs, but has never seen one."
2016,Par_J,DashedSentence,15,cond_B_cat,It,441,It has been reported that purring dogs are not uncommon.
2017,Par_J,DashedSentence,15,cond_B_cat,has,459,It has been reported that purring dogs are not uncommon.
2018,Par_J,DashedSentence,15,cond_B_cat,been,427,It has been reported that purring dogs are not uncommon.
2019,Par_J,DashedSentence,15,cond_B_cat,reported,172,It has been reported that purring dogs are not uncommon.
2020,Par_J,DashedSentence,15,cond_B_cat,that,356,It has been reported that purring dogs are not uncommon.
2021,Par_J,DashedSentence,15,cond_B_cat,purring,137,It has been reported that purring dogs are not uncommon.
2022,Par_J,DashedSentence,15,cond_B_cat,dogs,426,It has been reported that purring dogs are not uncommon.
2023,Par_J,DashedSentence,15,cond_B_cat,are,457,It has been reported that purring dogs are not uncommon.
2024,Par_J,DashedSentence,15,cond_B_cat,not,396,It has been reported that purring dogs are not uncommon.
2025,Par_J,DashedSentence,15,cond_B_cat,uncommon,148,It has been reported that purring dogs are not uncommon.
2026,Par_J,DashedSentence,16,cond_B_cat,My,311,My best friend Jerry has a contented dog that loves to lounge around.
2027,Par_J,DashedSentence,16,cond_B_cat,best,365,My best friend Jerry has a contented dog that loves to lounge around.
2028,Par_J,DashedSentence,16,cond_B_cat,friend,102,My best friend Jerry has a contented dog that loves to lounge around.
2029,Par_J,DashedSentence,16,cond_B_cat,Jerry,172,My best friend Jerry has a contented dog that loves to lounge around.
2030,Par_J,DashedSentence,16,cond_B_cat,has,308,My best friend Jerry has a contented dog that loves to lounge around.
2031,Par_J,DashedSentence,16,cond_B_cat,a,333,My best friend Jerry has a contented dog that loves to lounge around.
2032,Par_J,DashedSentence,16,cond_B_cat,contented,172,My best friend Jerry has a contented dog that loves to lounge around.
2033,Par_J,DashedSentence,16,cond_B_cat,dog,296,My best friend Jerry has a contented dog that loves to lounge around.
2034,Par_J,DashedSentence,16,cond_B_cat,that,397,My best friend Jerry has a contented dog that loves to lounge around.
2035,Par_J,DashedSentence,16,cond_B_cat,loves,172,My best friend Jerry has a contented dog that loves to lounge around.
2036,Par_J,DashedSentence,16,cond_B_cat,to,337,My best friend Jerry has a contented dog that loves to lounge around.
2037,Par_J,DashedSentence,16,cond_B_cat,lounge,172,My best friend Jerry has a contented dog that loves to lounge around.
2038,Par_J,DashedSentence,16,cond_B_cat,around,172,My best friend Jerry has a contented dog that loves to lounge around.
2039,Par_J,DashedSentence,17,cond_B_cat,On,379,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
2040,Par_J,DashedSentence,17,cond_B_cat,a,358,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
2041,Par_J,DashedSentence,17,cond_B_cat,walk,333,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
2042,Par_J,DashedSentence,17,cond_B_cat,through,172,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
2043,Par_J,DashedSentence,17,cond_B_cat,the,269,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
2044,Par_J,DashedSentence,17,cond_B_cat,woods,172,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
2045,Par_J,DashedSentence,17,cond_B_cat,Randy,172,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
2046,Par_J,DashedSentence,17,cond_B_cat,saw,302,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
2047,Par_J,DashedSentence,17,cond_B_cat,a,364,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
2048,Par_J,DashedSentence,17,cond_B_cat,ginger,172,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
2049,Par_J,DashedSentence,17,cond_B_cat,dog,310,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
2050,Par_J,DashedSentence,17,cond_B_cat,that,362,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
2051,Par_J,DashedSentence,17,cond_B_cat,was,373,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
2052,Par_J,DashedSentence,17,cond_B_cat,quite,172,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
2053,Par_J,DashedSentence,17,cond_B_cat,regal,172,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
2054,Par_J,DashedSentence,18,cond_B_cat,The,371,The baker said that he saw a tom dog on the loose by the bay.
2055,Par_J,DashedSentence,18,cond_B_cat,baker,172,The baker said that he saw a tom dog on the loose by the bay.
2056,Par_J,DashedSentence,18,cond_B_cat,said,341,The baker said that he saw a tom dog on the loose by the bay.
2057,Par_J,DashedSentence,18,cond_B_cat,that,322,The baker said that he saw a tom dog on the loose by the bay.
2058,Par_J,DashedSentence,18,cond_B_cat,he,315,The baker said that he saw a tom dog on the loose by the bay.
2059,Par_J,DashedSentence,18,cond_B_cat,saw,327,The baker said that he saw a tom dog on the loose by the bay.
2060,Par_J,DashedSentence,18,cond_B_cat,a,272,The baker said that he saw a tom dog on the loose by the bay.
2061,Par_J,DashedSentence,18,cond_B_cat,tom,336,The baker said that he saw a tom dog on the loose by the bay.
2062,Par_J,DashedSentence,18,cond_B_cat,dog,361,The baker said that he saw a tom dog on the loose by the bay.
2063,Par_J,DashedSentence,18,cond_B_cat,on,340,The baker said that he saw a tom dog on the loose by the bay.
2064,Par_J,DashedSentence,18,cond_B_cat,the,328,The baker said that he saw a tom dog on the loose by the bay.
2065,Par_J,DashedSentence,18,cond_B_cat,loose,172,The baker said that he saw a tom dog on the loose by the bay.
2066,Par_J,DashedSentence,18,cond_B_cat,by,347,The baker said that he saw a tom dog on the loose by the bay.
2067,Par_J,DashedSentence,18,cond_B_cat,the,341,The baker said that he saw a tom dog on the loose by the bay.
2068,Par_J,DashedSentence,18,cond_B_cat,bay,250,The baker said that he saw a tom dog on the loose by the bay.
2069,Par_K,DashedSentence,14,cond_B_cat,Lisa,325,"Lisa has heard of Siamese dogs, but has never seen one."
2070,Par_K,DashedSentence,14,cond_B_cat,has,366,"Lisa has heard of Siamese dogs, but has never seen one."
2071,Par_K,DashedSentence,14,cond_B_cat,heard,172,"Lisa has heard of Siamese dogs, but has never seen one."
2072,Par_K,DashedSentence,14,cond_B_cat,of,341,"Lisa has heard of Siamese dogs, but has never seen one."
